"seller_id","seller_city","seller_state","total_orders","total_items_sold","total_revenue","total_freight","total_gross_revenue","avg_item_price","avg_review_score","total_reviews","positive_review_pct"
"10264f60a8f0a4d2f30810f5c661c673","campinas","SP","4","1","284.60","41.86","326.46","71.15","5.00","4","100.00"
"86bf77bdb52e615674772d5817c6212f","viamao","RS","4","2","281.80","97.58","379.38","56.36","4.80","4","125.00"
"b8a0adc91af209270c2c725168eb00fd","ibitinga","SP","6","1","281.40","107.09","388.49","46.90","4.00","6","66.67"
"83c465a786b06574376909b35ef6752a","sao carlos","SP","3","1","281.40","49.06","330.46","93.80","5.00","3","100.00"
"d5c530f4884a75ae0dba9c148718d278","centro","MG","6","5","280.88","164.05","444.93","31.21","2.67","6","66.67"
"579891617139df7d8671d373f0669622","rio de janeiro","RJ","8","1","280.30","128.20","408.50","35.04","4.50","8","87.50"
"4e0d109ccfba9a1151c103049880c857","sao joao de meriti","RJ","2","1","279.89","67.84","347.73","139.95","3.00","2","50.00"
"58e4b302b54937e55a678c4d15111da4","colombo","PR","3","1","279.79","49.06","328.85","93.26","2.33","3","33.33"
"d2572f31e9023e9850ef986a636ff9bf","belo horizonte","MG","1","1","279.00","26.69","305.69","279.00","5.00","1","100.00"
"19a7c9f66ffa6452ff4b4c0cca71da27","itaipulandia","PR","1","1","279.00","59.74","338.74","279.00","5.00","1","100.00"
"debe6615cd90cc0c2eac2b8988e1f628","sao paulo","SP","5","1","278.50","95.53","374.03","55.70","4.60","5","100.00"
"4d6fb82c629c7a5028bfd973c07b05e0","belo horizonte","MG","2","1","278.00","49.43","327.43","139.00","2.00","2","0.00"
"fb8904a8ea99f8831b64ce27db2c1765","sao caetano do sul","SP","2","1","278.00","24.36","302.36","139.00","4.50","2","100.00"
"94c49f20a123aeb9360dbf80ff912bf6","sorocaba","SP","3","1","277.75","61.54","339.29","92.58","3.67","3","66.67"
"ab9db4cf53b08b828b64dccaafc2d9f0","paraiso do sul","RS","5","1","277.67","125.76","403.43","55.53","4.20","5","80.00"
"e46bc031f2c5bae4ccb40bb90712e9b4","sao paulo","SP","1","1","277.30","50.09","327.39","277.30","1.00","1","0.00"
"32f1bb9dfa65bc7df5c0d9d95a616be4","sao paulo","SP","5","2","276.39","55.78","332.17","46.07","3.40","4","75.00"
"15ead3a5037a918ddb520dfe39a3d2b9","conselheiro lafaiete","MG","7","2","275.50","158.45","433.95","34.44","4.38","7","100.00"
"2ee0a0689f2f6a72f35a7cb6033f6e7e","presidente prudente","SP","4","1","272.00","52.84","324.84","68.00","4.00","4","75.00"
"f682e0f848abafc6f41e0d4e868c66ef","mairipora","SP","2","1","269.98","34.02","304.00","134.99","3.50","2","50.00"
"87d73636a3acf123e842bb890a4db036","nhandeara","SP","1","1","269.90","43.71","313.61","269.90","5.00","1","100.00"
"bab0a8cd684e41ba6e2637dca0979d3b","rio de janeiro","RJ","1","1","269.90","19.14","289.04","269.90","5.00","1","100.00"
"9a208dee8f95cfdf00760c4d627828ec","belford roxo","RJ","1","1","269.90","26.09","295.99","269.90","1.00","1","0.00"
"dcf3755cefcdc158ad0b7bdde51e871b","cachoeira do sul","RS","3","1","269.70","89.33","359.03","89.90","4.00","2","50.00"
"6bb66d9870c2e01c05655c7ed0e7ee13","sao paulo","SP","3","1","269.00","52.02","321.02","89.67","3.67","3","66.67"
"58c851d1a3c7cd3da329eb59453fed44","rio claro","SP","2","1","268.99","24.27","293.26","134.50","5.00","2","100.00"
"f9bbdd976532d50b7816d285a22bd01e","sao paulo","SP","2","1","268.00","30.37","298.37","134.00","5.00","2","100.00"
"830379336fad8c6f3b15a4a3ddb5c66e","sao paulo","SP","2","2","268.00","170.38","438.38","67.00","4.50","2","200.00"
"4be2e7f96b4fd749d52dff41f80e39dd","rio branco","AC","1","1","267.00","32.84","299.84","267.00","1.00","1","0.00"
"5236605f4d4b0b3e4df85b850393fca0","sao paulo","SP","5","1","265.30","82.18","347.48","53.06","4.80","5","100.00"
"483ca627d131e18f988349b1655c0acd","mogi mirim","SP","1","1","264.00","19.73","283.73","264.00","5.00","1","100.00"
"5c853bb56f70f4d14218944bae111d7a","cotia","SP","23","3","263.13","251.06","514.19","10.96","4.04","23","82.61"
"f8d5c7085db9a4ad2b8c1ffbeb2798c8","sao paulo","SP","6","1","263.00","100.41","363.41","43.83","5.00","6","100.00"
"53088c75f948b48a7ece173ac17f0c12","triunfo","RS","3","1","261.70","54.53","316.23","87.23","5.00","3","100.00"
"252e76235acb79183cfca6e34f13337d","campinas","SP","3","3","261.20","60.57","321.77","65.30","3.75","3","100.00"
"6da1992f915d77be95d7fa48b36904af","sao paulo","SP","7","2","261.00","122.66","383.66","29.00","3.67","7","85.71"
"aa762680c40618316a896838866140ea","curitiba","PR","3","1","261.00","62.46","323.46","87.00","3.33","3","66.67"
"21d59342ba150175ca2aa4f8faddeca6","itaquaquecetuba","SP","2","2","259.90","74.39","334.29","129.95","4.50","2","100.00"
"92c8bc6e8f925792247656fed09aad65","sao paulo","SP","3","1","259.70","39.87","299.57","86.57","2.33","3","33.33"
"800214c63934acd05d47e84214db8ba8","jaragua do sul","SC","4","1","259.60","61.74","321.34","64.90","5.00","4","100.00"
"984c273121e743dd14767befe6cb17f5","americana","SP","1","1","259.60","21.31","280.91","259.60","1.00","1","0.00"
"bdb3edbaee43a761e2d4f258dc08f348","lencois paulista","SP","5","2","259.50","68.86","328.36","51.90","3.80","5","80.00"
"c9e5ad1f6647f5dbd1172adf6ae3cada","porto alegre","RS","4","1","259.03","60.95","319.98","64.76","4.75","4","100.00"
"5e25c632f9db6cfb8bc100421c2737b6","chapeco","SC","1","1","259.00","19.91","278.91","259.00","5.00","1","100.00"
"1e26c56af8d48424e1df0140a2401f83","jaguariuna","SP","2","1","258.90","33.49","292.39","129.45","5.00","2","100.00"
"a0e19590a0923cdd0614ea9427713ced","sao jose dos pinhais","PR","2","6","258.30","139.12","397.42","36.90","1.00","2","0.00"
"0af977692321d895349eded183341d28","santos","SP","2","1","257.75","19.47","277.22","128.88","4.50","2","100.00"
"7d294cf9a6a69dc6a0c3e540fff0e039","barra velha","SC","5","1","257.25","194.13","451.38","51.45","4.40","5","80.00"
"31eec405c9bb71dec8e2629a92e764fa","cachoeiro de itapemirim","ES","5","1","256.89","170.24","427.13","51.38","4.60","5","100.00"
"6f1a1263039c76e68f40a8e536b1da6a","sao paulop","SP","4","4","256.39","100.45","356.84","36.63","2.14","4","0.00"
"ebef8d8c92b4fd3226e5d407bbff21ac","ribeirao preto","SP","3","1","253.70","48.36","302.06","84.57","2.67","3","33.33"
"88ef59b51bdaa941d10a853429f2b6ce","guaratuba","PR","2","1","252.90","41.80","294.70","126.45","2.00","2","0.00"
"446cc09cdbb130904da114e807dbec40","sao paulo","SP","3","1","252.80","54.17","306.97","84.27","4.67","3","100.00"
"7f35f9daf223da737b78738fbae4d977","valinhos","SP","5","1","252.00","101.01","353.01","50.40","4.00","5","80.00"
"e88c9b79e592e370d6bd852eeefbf057","pato branco","PR","8","2","251.87","142.11","393.98","27.99","4.78","8","112.50"
"ae45ad30c2d2e5913094769690a239d2","franca","SP","1","2","251.80","31.26","283.06","125.90","5.00","1","200.00"
"e88f7a2995ba184710d339c5c4bf2e30","votuporanga","SP","2","1","251.60","35.91","287.51","125.80","5.00","2","100.00"
"85ecf03781da592876b7844acc1b729f","sao paulo","SP","2","1","251.00","43.90","294.90","125.50","4.50","2","100.00"
"46ef1a25845fc051c2998d878354810c","claudio","MG","5","1","250.41","98.04","348.45","50.08","4.40","5","100.00"
"001e6ad469a905060d959994f1b41e4f","sao goncalo","RJ","1","1","250.00","17.94","267.94","250.00","1.00","1","0.00"
"8ccf3cf69651cc1d8a02c8bfaf3b8568","rio claro","SP","2","1","250.00","38.63","288.63","125.00","3.50","2","50.00"
"13d95f0f6f73943d4ceffad0fc2cd32c","goiania","GO","1","1","249.99","59.33","309.32","249.99","3.00","1","0.00"
"1703bc09972dab9782e7a9194943b69f","minas gerais","MG","1","1","249.90","106.21","356.11","249.90","5.00","1","100.00"
"5d505d2298ad549e4e4e835562fa0c1e","birigui","SP","2","1","249.80","28.34","278.14","124.90","5.00","2","100.00"
"c0f783394e37cd9c9d7f5f81141450fa","piracicaba","SP","6","1","249.40","87.35","336.75","41.57","3.60","5","80.00"
"880eda903e719a5f179f7e9fceb3a69d","ipua","SP","1","1","249.00","42.72","291.72","249.00","1.00","1","0.00"
"4b90495391ac0bd181a80a459df1e718","bage","RS","1","1","248.00","18.11","266.11","248.00","4.00","1","100.00"
"42b6488f5b8246d9141712abd4b1b693","maringa","PR","2","1","247.99","41.81","289.80","124.00","4.00","2","50.00"
"ec21206b7894c503788a684a7bc822a6","armacao dos buzios","RJ","3","1","247.80","48.61","296.41","82.60","2.67","3","33.33"
"baa49d93c8c8841e27400a300f5d74b2","sao jose","SC","6","1","246.40","88.02","334.42","41.07","4.50","6","100.00"
"88ae906ea2acf6971f26c3e8b7cb4357","sao paulo","SP","3","1","246.00","42.01","288.01","82.00","3.33","3","33.33"
"5721089ba9214e80074f27d5a03fc0eb","sao paulo","SP","5","2","245.93","66.64","312.57","35.13","5.00","5","140.00"
"5194c22ed1f616ec0c0f33c571542879","santa rita do sapucai","MG","4","1","245.60","80.85","326.45","61.40","4.25","3","133.33"
"0b3f27369a4d8df98f7eb91077e438ac","aruja","SP","2","1","245.18","37.91","283.09","81.73","3.67","3","33.33"
"c3fe93ba3085f92855c97e57f38c8c05","curitiba","PR","7","1","245.00","113.97","358.97","35.00","5.00","7","100.00"
"28405831a29823802aa22c084cfd0649","sao paulo","SP","7","1","245.00","88.18","333.18","35.00","4.29","7","85.71"
"d6cd01c59123df02fc226eadbadb5f89","sao paulo","SP","2","2","244.90","31.21","276.11","81.63","2.33","2","50.00"
"14f2b3587172b9db894c9bad8dab520b","ipe","RS","2","1","244.00","86.06","330.06","122.00","2.50","2","50.00"
"5733d806668f8712c24b9abaefbfa642","chapeco","SP","2","1","243.80","85.88","329.68","121.90","5.00","2","100.00"
"77714512e8d4dda9c234da8e3faf16e4","guarulhos","SP","4","2","243.40","105.58","348.98","40.57","4.00","4","100.00"
"c70a353f02429c00775a46a75fb787da","sao paulo","SP","6","1","242.00","94.94","336.94","40.33","4.67","6","83.33"
"31be790e64fc99f8ff48ec2bd18a3104","sao bernardo do campo","SP","6","1","241.40","72.28","313.68","40.23","4.33","6","83.33"
"0761743cbffb25d7148189e9f1a5f03a","ribeirao preto","SP","3","5","241.20","86.20","327.40","34.46","4.29","3","233.33"
"85044848b1b767db2a4a58526adef4b4","osasco","SP","4","1","240.60","64.91","305.51","60.15","3.25","4","75.00"
"5e9f5bd34e0830569f05c9d4f56e04a8","porto alegre","RS","2","1","239.98","34.88","274.86","119.99","4.50","2","100.00"
"422be4cc81a457fdb46f47edeb968ae5","ibitinga","SP","1","1","239.90","77.47","317.37","239.90","5.00","1","100.00"
"07a9bc7f61396b658ddf3ac534efe44c","sao paulo","SP","1","1","239.80","31.18","270.98","119.90","3.50","2","50.00"
"70f7e8018e3d46c748c92f026aa2585a","sao paulo","SP","1","2","239.80","37.88","277.68","119.90","5.00","1","200.00"
"2d9e8987a2ea5cf88dce330249043ff1","jaci","SP","2","1","239.80","104.37","344.17","119.90","4.50","2","100.00"
"ec8463980a4e0ea9f8517aea1ed0c419","florianopolis","SC","2","6","239.20","118.76","357.96","29.90","5.00","2","400.00"
"d1a5cc844736958c11b8efab9a2b4c87","curitiba","PR","1","1","237.60","16.41","254.01","237.60","1.00","1","0.00"
"e83c76265fc54bf41eac728805e4da77","aracatuba","SP","8","1","237.30","99.19","336.49","29.66","3.63","8","50.00"
"2e0dba2da448400b1c11d7b4b22f32a4","santo andre","SP","7","4","235.87","171.83","407.70","18.14","3.77","7","142.86"
"534a01cc6df1e034e05c32028a291fa2","jundiai","SP","5","1","235.59","59.86","295.45","47.12","4.40","5","80.00"
"578460d8319c51dab351cd9db95eadfe","goiania","GO","1","1","235.00","35.45","270.45","235.00","3.00","1","0.00"
"a663d9c3797e90eac99ff60939416a56","sao paulo","SP","1","1","235.00","14.08","249.08","235.00","5.00","1","100.00"
"94b9108d4b637ba65bb4f1e53cfcf8d8","guarulhos","SP","7","2","234.96","99.13","334.09","29.37","4.50","7","100.00"
"1e47defeeadeca0e9a18fa5a9311e735","catanduva","SP","3","1","234.12","57.50","291.62","78.04","5.00","3","100.00"
"cb32766839f443db85c82a43c4a6c19e","rio claro","SP","2","1","234.00","31.51","265.51","117.00","3.00","2","50.00"
"d9cb0052a666de5308b32f32ad5f1b1c","olimpia","SP","3","2","231.90","38.59","270.49","77.30","3.67","3","66.67"
"e64882b4ef12aee8d0faca4db5b681f4","goiania","GO","1","2","230.00","43.22","273.22","115.00","4.00","1","200.00"
"72431a818f97fe6ab9c81eee3e297e54","rio das pedras","SP","1","1","229.90","19.49","249.39","229.90","5.00","1","100.00"
"740205fedfe4e90ca6857bc77db0f2b4","caxias do sul","SP","1","1","229.90","21.93","251.83","229.90","5.00","1","100.00"
"1746c1ae87ac63d530c7c943d0ac42e2","santana de parnaiba","SP","1","1","229.90","22.45","252.35","229.90","5.00","1","100.00"
"9539213aa8e023c01937bef95dc006da","sao paulo","SP","9","1","229.10","89.94","319.04","25.46","4.56","9","88.89"
"615c3462099ffa940d37b17dfda19594","rio de janeiro","RJ","2","1","229.00","32.05","261.05","114.50","5.00","2","100.00"
"75745ef7bc7d4f3ea3380f6f5303f514","brasilia","DF","3","1","228.40","48.92","277.32","76.13","5.00","3","100.00"
"4ce6e5f6c52515177e18c1c9361d8677","sao bernardo do campo","SP","1","1","226.60","25.67","252.27","226.60","3.00","1","0.00"
"8dfbc5ff27df12f6cef751d3b9554222","curitiba","PR","4","1","226.00","90.12","316.12","56.50","4.50","4","75.00"
"b05b432bf68945d4d9783f9e3ca29ee8","birigui","SP","2","1","224.80","26.09","250.89","112.40","4.50","2","100.00"
"8a8835a43bda99fd37310ad76c457510","sao caetano do sul","SP","2","2","224.34","34.20","258.54","74.78","4.33","2","150.00"
"94ca168e8bcb407ab85c5da308863027","clementina","SP","5","1","224.30","87.36","311.66","44.86","5.00","5","100.00"
"6c6e3d67f969468f3bfd33f827a31222","maringa","PR","5","2","224.00","92.41","316.41","37.33","4.83","5","120.00"
"81ed90f07c0bacb7594940ba2ef676aa","divinopolis","MG","2","1","223.90","33.56","257.46","111.95","4.50","2","100.00"
"0e44d110fa6a54e121cb2c095a77762f","francisco morato","SP","6","1","223.32","70.06","293.38","37.22","4.33","6","83.33"
"08ad4ac1388e4420ca531c3edfc46198","itapevi","SP","6","2","221.62","89.05","310.67","31.66","2.71","6","33.33"
"f419677537694f0462a91990df6ca44f","sao bernardo do campo","SP","6","1","220.50","78.78","299.28","36.75","4.00","6","66.67"
"7e3dde9ffba72d5340f9aaf09b4424be","cambe","PR","1","1","220.00","22.03","242.03","220.00","1.00","1","0.00"
"bec568278124768c474ee90971ca94d1","sao paulo","SP","2","1","219.90","29.16","249.06","109.95","4.50","2","100.00"
"edf3fabebcc20f7463cc9c53da932ea8","sao paulo","SP","1","1","219.90","24.12","244.02","219.90","4.00","1","100.00"
"f8e2c1b59cd4225a3e4fd0d013a76b93","ribeirao preto","SP","2","2","219.80","44.63","264.43","73.27","5.00","2","150.00"
"e0a3c37054ade6478d923a6efc10f308","camboriu","SC","2","1","219.80","35.18","254.98","109.90","5.00","2","100.00"
"20611af7866c6068fd5ae1f9dbe15c92","porto ferreira","SP","2","1","219.80","114.50","334.30","109.90","4.50","2","100.00"
"a5dd1946fb63ada8bcaa0c9cd8f11e22","caruaru","PE","6","2","219.62","206.71","426.33","31.37","3.86","6","83.33"
"6e2d3e2dc84fb30f6078f39dd3bddd6f","colombo","PR","1","1","219.00","16.28","235.28","219.00","1.00","1","0.00"
"3442f8959a84dea7ee197c632cb2df15","campinas","SP","3","2","218.70","27.90","246.60","72.90","3.00","3","33.33"
"751e274377499a8503fd6243ad9c56f6","campinas","SP","1","2","218.00","17.84","235.84","109.00","5.00","1","200.00"
"6548c2550b6e2d8f18053216e1c7b6f3","diadema","SP","3","2","217.70","69.85","287.55","43.54","5.00","3","166.67"
"d594982fd877af63ace38ea1fca27c76","sao paulo","SP","7","1","217.04","92.66","309.70","31.01","4.43","7","85.71"
"3d49bfdd1b43a7fe169b3740067acc61","montes claros","MG","3","1","215.00","61.82","276.82","71.67","4.67","3","100.00"
"a4b8d97cd5d3674eeff96abc99d8ed67","sumare","SP","1","1","214.08","19.30","233.38","214.08","1.00","1","0.00"
"33ab10be054370c254ddfcf0a6253422","rio de janeiro","RJ","4","1","213.20","52.33","265.53","53.30","5.00","4","100.00"
"4ea2f12dbe91deeacd2c1e74f069a6e6","sao paulo","SP","4","2","210.20","70.07","280.27","35.03","4.83","4","150.00"
"fec6912baad85d41729669edd6b4d3b8","ribeirao preto","SP","1","1","210.00","51.97","261.97","210.00","1.00","1","0.00"
"a9415cf907dfa12f9ed18693244f5329","prados","MG","1","2","210.00","175.42","385.42","105.00","5.00","1","200.00"
"d9d43faf741ceaa8da52fdbb81d9e0e3","juiz de fora","SP","6","2","210.00","211.25","421.25","26.25","3.50","6","83.33"
"661ad5fcc28cdfb8bcadb12bb2272475","balneario camboriu","SC","4","4","209.93","119.78","329.71","29.99","5.00","4","175.00"
"269c5fc9fcadee614364c3620c30a1f9","guarulhos","SP","3","2","209.60","45.12","254.72","34.93","5.00","3","200.00"
"3fadb4cba4c35bce6a7eaf9872d5623a","caxias do sul","RS","3","2","209.50","68.02","277.52","41.90","3.20","3","100.00"
"929f342384a6607afe143d789ade1316","londrina","PR","4","1","209.40","63.36","272.76","52.35","5.00","4","100.00"
"3fefda3299e6dfaea3466ef346a3571a","curitiba","PR","1","1","209.00","16.21","225.21","209.00","4.00","1","100.00"
"10cdd491d1dbea8fb4ead97b19c334ce","santa rita do sapucai","MG","3","1","208.90","78.86","287.76","69.63","5.00","3","100.00"
"1de62b6f2fd96227629786db492433db","sp","SP","2","2","208.80","28.73","237.53","104.40","5.00","2","100.00"
"ad8b531ae67582f096925cff5630d0d1","castro","PR","3","1","208.35","67.56","275.91","69.45","3.00","3","66.67"
"353e21e8bf8de2722b4fae1636664b76","canoas","RS","4","2","208.00","91.89","299.89","52.00","2.50","4","25.00"
"5a9c0859cb00fd8aa4db443837f0a700","treze tilias","SC","2","1","208.00","47.59","255.59","104.00","4.50","2","100.00"
"90b36c5aeb728d5504a39f435bef0c5f","conchal","SP","5","3","207.86","132.37","340.23","29.69","3.29","5","80.00"
"90b57083da5d803237da74daec6dcb2b","curitiba","PR","2","1","206.90","34.31","241.21","103.45","5.00","2","100.00"
"762fafdaa57a532ee0119731697579dd","itu","SP","5","2","206.70","54.17","260.87","41.34","5.00","5","100.00"
"3bfad056cf05c00dabe2f895925d83b1","osasco","SP","1","5","206.65","46.70","253.35","41.33","1.00","1","0.00"
"e5d4b2b0c3bca22085f7a19a28de0c42","joinville","SC","4","1","205.80","63.76","269.56","51.45","4.50","4","100.00"
"dd8a29ce82d5c705ba932d81494600a5","sao paulo","SP","2","1","205.75","27.50","233.25","102.88","3.50","2","50.00"
"643c01d7c56a724bec0454f4780e8a3e","joinville","SC","2","1","205.55","41.10","246.65","102.78","4.50","2","100.00"
"37ceb404da208418c9032f0674e57804","sao paulo","SP","1","3","204.93","69.18","274.11","68.31","1.00","1","0.00"
"efb628aa07c8ca93d7db0d85b91a4f5a","nova iguacu","RJ","1","1","204.00","58.10","262.10","204.00","4.00","1","100.00"
"e819bcfade7b5d88a27325eb6cfd62c5","guarulhos","SP","5","5","202.90","135.35","338.25","18.45","3.55","5","140.00"
"f26d70155c2b6326fcfa1780c8c684e4","presidente getulio","SC","1","1","202.89","16.17","219.06","202.89","5.00","1","100.00"
"bcc9dd23e2a8bd8267cf92b19304a1b9","ibitinga","SP","3","1","202.79","43.43","246.22","67.60","2.33","3","33.33"
"19484c79cef6c062cb177aa4ef2fcc3c","valinhos","SP","1","1","201.90","10.16","212.06","201.90","1.00","1","0.00"
"28c7d8743fbc8679f484868cc0fcaefb","itaporanga","SP","3","1","201.50","68.86","270.36","67.17","5.00","3","100.00"
"72146da5774cabf2632faedcae097a76","marechal candido rondon","PR","4","3","200.94","110.49","311.43","33.49","4.33","4","125.00"
"c990d6cf976a5718aaedc539f383ab88","paulinia","SP","10","2","200.90","141.09","341.99","18.26","3.18","10","50.00"
"3f84fefc07dc159b268d4a77d3e8c425","fazenda rio grande","PR","3","1","200.60","51.32","251.92","66.87","5.00","3","100.00"
"5db42a6cd9bf1bf0d3aab9582767f168","vitoria","ES","1","1","200.00","19.33","219.33","200.00","5.00","1","100.00"
"3289d8c3eef4873f91ce0b1343c0dd58","praia grande","SP","1","1","199.99","19.28","219.27","199.99","5.00","1","100.00"
"dbc51f5e45d654ecc16cb68e6817ecea","franca","SP","1","1","199.99","18.14","218.13","199.99","4.00","1","100.00"
"dda37071807e404c5bb2a1590c66326f","sao paulo","SP","1","1","199.99","19.28","219.27","199.99","5.00","1","100.00"
"3fe7120d6257285ac6a3ce7cb071ccec","governador valadares","MG","2","1","199.98","28.28","228.26","99.99","3.50","2","50.00"
"651530bf5c607240ccdd89a30c9c9712","ipira","BA","1","1","199.90","24.55","224.45","199.90","4.00","1","100.00"
"e59e575a175fadcadf8479e191770425","nova iguacu","RJ","1","1","199.90","50.98","250.88","199.90","5.00","1","100.00"
"2a50b7ee5aebecc6fd0ff9784a4747d6","brasilia","DF","1","2","199.80","64.44","264.24","99.90","1.00","1","0.00"
"4f0d637c1197fd65405ebd755ac9f86b","taboao da serra","SP","2","1","199.80","32.67","232.47","99.90","5.00","2","100.00"
"2cb4700db635baa1c0d4f90ed27b6669","curitiba","PR","2","1","199.80","28.92","228.72","99.90","2.00","2","0.00"
"ec5c1d94df153d473b37f880977ae58e","rio de janeiro","SP","2","2","199.67","84.07","283.74","66.56","1.67","2","0.00"
"8060d731897e33b5c5ae575ce1e209e1","blumenau","SP","5","1","199.50","91.45","290.95","39.90","4.80","5","100.00"
"4e2627090e6e5b9fabba883a37897683","belo horizonte","MG","2","4","199.50","68.12","267.62","39.90","1.00","1","0.00"
"e9874ae10b2d60d43917b6bbfa13a599","rolandia","PR","1","1","199.00","23.10","222.10","199.00","5.00","1","100.00"
"4450bd8327d471c4a11a83d1445b1b62","cotia","SP","1","1","199.00","15.56","214.56","199.00","5.00","1","100.00"
"4ce8b55b4bfa4659184e7becc1fba3f2","fazenda rio grande","PR","2","1","199.00","59.87","258.87","99.50","3.00","2","50.00"
"e1bed63d68ac36fe1f3061befe196af5","mogi guacu","SP","1","1","199.00","18.00","217.00","199.00","5.00","1","100.00"
"3d290fe363c60a77498c1126fd3fb8d3","itapevi","SP","3","1","198.98","35.06","234.04","66.33","4.33","3","66.67"
"e503f22be6a4f456d9851920a5d9c670","sao paulo","SP","2","1","198.90","32.44","231.34","99.45","4.00","2","100.00"
"586a871d4f1221763fddb6ceefdeb95e","porto alegre","RS","1","2","198.00","41.48","239.48","99.00","1.00","1","0.00"
"b57e8460909fa137df7951b4a3b5ea84","porto alegre","RS","1","2","198.00","84.14","282.14","99.00","2.00","1","0.00"
"d8dd176509baa37f359644d082bf7f7b","sao caetano do sul","SP","2","1","198.00","31.90","229.90","99.00","1.50","2","0.00"
"6f835fd4be26989b1b064399da346143","curitiba","PR","2","1","197.80","31.45","229.25","98.90","5.00","2","100.00"
"9da15f4a4ea758d9eeb49000dbe57e22","osasco","SP","1","1","196.90","37.71","234.61","196.90","2.00","1","0.00"
"fe8055980a4ff7f64ed889c2b5926929","curitiba","PR","3","1","196.70","53.28","249.98","65.57","4.67","3","100.00"
"809413606dbfe5deefd2db646693ef67","sao paulo","SP","3","2","196.68","50.37","247.05","39.34","4.20","3","166.67"
"8def3db7f272735afb2ecd03aeca09a7","rio de janeiro","RJ","2","1","196.00","33.64","229.64","98.00","5.00","2","100.00"
"0f7eea709efdf942b5f95c7516dbacd7","pedrinhas paulista","SP","3","1","195.74","44.32","240.06","65.25","4.00","3","66.67"
"f356c348fbc8df6a882823e21f5ce8b7","canoas","RS","2","1","195.18","30.47","225.65","97.59","2.50","2","50.00"
"9c54608f0996c32ae4743089d915f845","loanda","PR","3","1","194.80","109.92","304.72","64.93","4.00","3","66.67"
"b5f49fe968dff6b112861e6cd8e192ef","curitiba","PR","1","2","194.70","42.97","237.67","97.35","5.00","1","200.00"
"7d948535954aaf8c5d39db007f74372e","guaruja","SP","4","1","194.00","43.80","237.80","48.50","3.75","4","50.00"
"f626e15b7314c267e4429010866f70e9","marechal candido rondon","SP","5","3","193.55","125.47","319.02","27.65","4.14","5","120.00"
"05e107217c7266362fd44b75b2cd4cc4","sao paulo - sp","SP","5","2","193.38","82.01","275.39","24.17","4.13","5","120.00"
"747c1cdcd1737dcfbd1547f6eb6f2cf3","ibitinga","SP","2","2","193.10","29.27","222.37","96.55","2.50","2","50.00"
"4d9fea3499bdc22aa4da4e339365f215","sao paulo","SP","2","1","192.54","30.20","222.74","96.27","5.00","2","100.00"
"f5403d3f50089112c4eed37928b7f622","fernandopolis","SP","2","1","190.80","32.40","223.20","95.40","1.00","2","0.00"
"f307937c1bb287c3efc2a514b94b0d1d","araxa","MG","1","1","189.99","26.61","216.60","189.99","5.00","1","100.00"
"778323240ce2830d68aab11794e00bfb","sao paulo","SP","3","1","189.98","52.45","242.43","63.33","4.33","3","100.00"
"43a1d4bab73b816e44ef4e4facd9f9b5","maringa","PR","1","1","189.90","15.50","205.40","189.90","4.00","1","100.00"
"7cf4ea70955b00d6b3c22542598e2715","sao paulo","SP","1","1","189.90","14.91","204.81","189.90","5.00","1","100.00"
"119c7f1a00ef43fad0e57604e76a747c","sao paulo","SP","2","1","189.80","17.02","206.82","94.90","4.50","2","100.00"
"213fafb0ca06fb3d5886579c2565791b","sete lagoas","MG","3","1","189.70","27.16","216.86","63.23","2.33","3","33.33"
"b00af24704019bd2e1b335e70ad11f7c","salvador","BA","1","1","189.00","18.25","207.25","189.00","5.00","1","100.00"
"686886775c8f6b1191c7b953fb52708c","pedreira","SP","1","1","189.00","13.62","202.62","189.00","5.00","1","100.00"
"e0482f2c769468c3bbcd8a01e09d98c5","sao paulo","SP","1","1","189.00","45.40","234.40","189.00","4.00","1","100.00"
"c360e4787614ed31ac7a2f95d3b22dc6","lencois paulista","SP","1","1","188.90","30.05","218.95","188.90","2.00","1","0.00"
"c0aff2da32c17759d30b22fb0af6649d","florianopolis","SC","4","2","188.80","83.53","272.33","37.76","3.80","4","75.00"
"4c1c7281388a33dd06daac44f9fadbd1","marilia","SP","5","1","188.32","81.59","269.91","37.66","4.80","5","100.00"
"74c7dec0a384d8a05950e629bd23bde9","mogi guacu","SP","5","1","187.68","61.20","248.88","37.54","3.60","5","60.00"
"a3b0df0065e264a91b7bbf5f844af5cd","sao bernardo do capo","SP","2","1","186.69","32.06","218.75","93.35","5.00","2","100.00"
"3a79f35a2344ede41af21267f61d5ec6","campinas","SP","1","1","186.00","31.71","217.71","186.00","1.00","1","0.00"
"c32fc744b9160ac853450488e3cfea93","ribeirao preto","SP","3","2","185.70","37.82","223.52","61.90","2.33","3","33.33"
"eec3469d83e142f9a104886655338c37","bauru","SP","4","1","185.70","54.74","240.44","46.43","4.50","4","75.00"
"f9eda05b67bef472deaddbba84aca289","orleans","SC","1","1","185.00","51.79","236.79","185.00","1.00","1","0.00"
"9e7c5f4d7770eab65738cca38f9efccf","sao paulo","SP","2","1","184.80","38.08","222.88","92.40","3.50","2","50.00"
"2075d8cd4dd63ff12df0749a5866bb06","curitiba","PR","3","1","184.70","57.53","242.23","61.57","5.00","3","100.00"
"7d484ca289afaac6bf5fc6a1e96d2226","campo grande","MS","2","1","183.20","65.22","248.42","91.60","4.00","2","50.00"
